NAME0,NAME1,NAME1_pinyin,NAME2,NAME2_pinyin,NAME3,BEDROOMS,PRICE,LINK,DESCRIPTION,LATITUDE,LONGITUDE
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,8500,http://bj.zufang.leju.com/detail/273012490/#zn=pc-house-22,从未出租过，可长期对外出租，全齐家私，低楼层，正规南北两居室,116.320953,40.038171
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,12000,http://bj.zufang.leju.com/detail/273014374/#zn=pc-house-23,板楼电梯房+随时签约+家具家电全+通透,116.378165,40.038379
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,11000,http://bj.zufang.leju.com/detail/273015392/#zn=pc-house-25,如水莲花 新加坡风 婚房首租 不临街 好停车 五棵松西 南北花园,116.256806,39.934142
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,15000,http://bj.zufang.leju.com/detail/273015871/#zn=pc-house-26,逸成东苑 双卫三居 家具家电齐全 电梯房 附近六道口 清枫华景,116.356396,40.019377
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,11000,http://bj.zufang.leju.com/detail/273015872/#zn=pc-house-27,上地地铁站附近 2室 南北通透 101平 押一付三 家具齐全,116.324459,40.03852
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,8000,http://bj.zufang.leju.com/detail/273015880/#zn=pc-house-28,海淀上地西二旗  2室 南北通透 93平 8000元 押一付三 家具齐全,116.325109,40.04916
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,14000,http://bj.zufang.leju.com/detail/273016029/#zn=pc-house-29,世纪城家具家电齐全+居家长租+居家装修干净+地铁10号线+看房方便,116.288375,39.968994
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,15500,http://bj.zufang.leju.com/detail/273016118/#zn=pc-house-30,龙湖唐宁 两居室 高层观景电梯房 五道口站附近 龙湖贴心物业,116.341497,39.994362
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,16000,http://bj.zufang.leju.com/detail/273016175/#zn=pc-house-31,世纪城居家客户+南北通透3居室+看房方便+楼层高采光好+园区环境好,116.288375,39.968994
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,8000,http://bj.zufang.leju.com/detail/272979063/#zn=pc-house-32,美丽经典+南北通透+正规一居室+高层采光好+交通便利+配套齐全,116.288966,39.94389
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,12000,http://bj.zufang.leju.com/detail/272979075/#zn=pc-house-33,13年新盘美丽经典园+东南向家具家电齐全两居室+两卫+随时入住,116.288966,39.94389
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,20000,http://bj.zufang.leju.com/detail/272979159/#zn=pc-house-34,软件园 南北通透 3室 不临街 园区好位置 好楼层 看房 方便,116.26728,40.051303
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,9200,http://bj.zufang.leju.com/detail/272979299/#zn=pc-house-35,双明卫 齐全随时住 物业负责 西北旺 软件园 上地、中关村不临街,116.265035,40.057799
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,12000,http://bj.zufang.leju.com/detail/272981827/#zn=pc-house-36,两居室 有钥匙 东西向 中高层 软件园2期  户型方正 有电梯,116.29947,40.050349
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,6500,http://bj.zufang.leju.com/detail/272982598/#zn=pc-house-2,地铁8~13号线 临世华龙樾 金隅 富力桃园 全天采光  婚房两居,116.384255,40.069662
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,6500,http://bj.zufang.leju.com/detail/272982715/#zn=pc-house-3,地铁8~13号线 临世华龙樾 金隅 富力桃园 南北不临街  婚房两居,116.384255,40.069662
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,9500,http://bj.zufang.leju.com/detail/272982717/#zn=pc-house-4,随时看房！正规2居带电梯！明厨明卫！楼下就是15号线六道口站,116.360554,40.005598
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,5300,http://bj.zufang.leju.com/detail/272983437/#zn=pc-house-7,清河、西三旗 知本时代 楼层位置好 家电全齐 地暖大阳台,116.363822,40.06956
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,13500,http://bj.zufang.leju.com/detail/272983471/#zn=pc-house-8,公主坟、颐源居、西南三居室、采光楼层好、看房方便,116.311727,39.921199
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,13800,http://bj.zufang.leju.com/detail/272983483/#zn=pc-house-9,领秀新硅谷 南北通透 双卧客厅朝南 空房出租 临近软件园,116.316381,40.060867
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,8000,http://bj.zufang.leju.com/detail/272983698/#zn=pc-house-10,新上大两居 中层齐全 建议看实房 安和园、古月园 7月20号起租,116.279636,40.026067
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,6800,http://bj.zufang.leju.com/detail/272983740/#zn=pc-house-11,地铁8、13清河、霍营+旗胜家园+温馨婚房+ 高层长租+家电齐全,116.363461,40.073993
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,6500,http://bj.zufang.leju.com/detail/272983826/#zn=pc-house-12,西三旗 8、13+高层观景+双阳台+租金低+板楼电梯+婚房入住,116.363461,40.073993
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,10000,http://bj.zufang.leju.com/detail/272876515/#zn=pc-house-13,车道沟西南 板楼两居  齐全保养新 明厨明卫 人车分流 10号线,116.298445,39.950666
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,10000,http://bj.zufang.leju.com/detail/272876536/#zn=pc-house-14,昆玉河畔 板楼两居 高层观景 采光视野好 齐全保养新 配套交通好,116.298445,39.950666
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,8000,http://bj.zufang.leju.com/detail/272877030/#zn=pc-house-15,南北通透 目前自住 不临街 照片是房屋原状 家具齐全 7月1号入住,116.325109,40.04916
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,11500,http://bj.zufang.leju.com/detail/272877608/#zn=pc-house-16,随时看房！南北双卫大3居！没出租过！家具保持好！清河公交站旁,116.353543,40.034971
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,5400,http://bj.zufang.leju.com/detail/272878830/#zn=pc-house-17,上林溪二期 南向开间 家具家电齐全 装修好 配套齐全 临近小米,116.333304,40.0525
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,6600,http://bj.zufang.leju.com/detail/272879190/#zn=pc-house-18,育新霍营8、13+高层观景+动静分离+采光好+板楼电梯+婚房入住,116.363461,40.073993
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,7000,http://bj.zufang.leju.com/detail/272879407/#zn=pc-house-19,西三旗 8、13+临金隅世华龙樾+动静分离+板楼电梯+婚房入住,116.363461,40.073993
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,13500,http://bj.zufang.leju.com/detail/272882030/#zn=pc-house-21,江南园林风 干净有钥匙 五棵松北 四季青南 阳光满屋不临街雅居首,116.268571,39.933958
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,26000,http://bj.zufang.leju.com/detail/273016953/#zn=pc-house-22,城堡雅居 简欧上叠 带电梯 带双露台 百万家居 拎包住 9月住随时看,116.244355,39.929025
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,14500,http://bj.zufang.leju.com/detail/273018540/#zn=pc-house-23,老客户房源 新上上地佳园装修不错三居 要爱惜房子的客户 可长租,116.324459,40.03852
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,8600,http://bj.zufang.leju.com/detail/273018541/#zn=pc-house-24,三面采光，上地西里，舒适两居室，中低层，家具齐全，安静便利,116.316609,40.03832
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,7500,http://bj.zufang.leju.com/detail/273018547/#zn=pc-house-25,交通便利，户型方正 舒适两居室，家具齐全，中间楼层，,116.320953,40.038171
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,8000,http://bj.zufang.leju.com/detail/273019580/#zn=pc-house-26,当代城市家园 南北通透两局 家具家电齐全 看房提前约 小区环境好,116.325109,40.04916
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,8800,http://bj.zufang.leju.com/detail/273027246/#zn=pc-house-27,（新上）安宁庄、上林溪（两室）邻13号线西二旗站、小米、五彩城,116.333304,40.0525
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,5500,http://bj.zufang.leju.com/detail/273028572/#zn=pc-house-28,昆玉河畔+高层温馨小一居+齐全出租+月底到期+周边交通便利+车位,116.294487,39.942127
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,10000,http://bj.zufang.leju.com/detail/273028633/#zn=pc-house-29,观澜国际+高层采光观景两居+明厨明卫+随时起租+看房便利+房东自住,116.298445,39.950666
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,9000,http://bj.zufang.leju.com/detail/272935581/#zn=pc-house-30,百旺茉莉园 2室 南北通透 141平 9000元,116.259725,40.055149
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,11000,http://bj.zufang.leju.com/detail/272935633/#zn=pc-house-31,西山华府珑园 2室 南北通透 116平 11000元    马连洼  华府,116.286637,40.037961
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,18000,http://bj.zufang.leju.com/detail/272937119/#zn=pc-house-32,高层采光好  空房长租无遮挡 小区人车分流 临地铁公交 玲珑花园南,116.299468,39.942099
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,9000,http://bj.zufang.leju.com/detail/272938093/#zn=pc-house-33,（新上）马连洼  百旺家苑（三室）邻地铁（16号线马连洼站）,116.274783,40.034889
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,14000,http://bj.zufang.leju.com/detail/272938476/#zn=pc-house-34,新上（上地西里）三居两卫（低楼层）邻13号线上地地铁站、五彩城,116.316609,40.03832
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,8000,http://bj.zufang.leju.com/detail/272842214/#zn=pc-house-35,西三环内、高层观景一居室、视野好、人车分流、居家装修,116.318481,39.94513
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,10000,http://bj.zufang.leju.com/detail/272842246/#zn=pc-house-36,短租一年   看房有钥匙   有电梯  天秀花园 地铁安河桥北  齐全,116.279636,40.026067
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,85000,http://bj.zufang.leju.com/detail/272426973/#zn=pc-house-1,四环边联排别墅 三个大厅 北**南花园 地下一地上四 会所装,116.27565,39.950108
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,8800,http://bj.zufang.leju.com/detail/272427367/#zn=pc-house-2,南向开间+稳定在租+家具家电全+看房提前约+龙湖唐宁+中关村,116.341497,39.994362
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,6500,http://bj.zufang.leju.com/detail/272445418/#zn=pc-house-3,婚装两居室 南北通透 采光好 随时看房 位置安静 临物美大卖场,None,None
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,2000,http://bj.zufang.leju.com/detail/272448358/#zn=pc-house-4,新华联家园南区  新装单间  配套齐全 女生合租,116.309889,39.918321
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,12600,http://bj.zufang.leju.com/detail/272464288/#zn=pc-house-6,橡树湾一期 南北通透三居室 家具齐全 干净舒适 随时起租,116.342158,40.040457
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,14000,http://bj.zufang.leju.com/detail/272422556/#zn=pc-house-7,昆玉河畔，长春园旁。碧水两居，家电齐全，位置安静，生活便利,116.302122,39.973097
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,48000,http://bj.zufang.leju.com/detail/272422593/#zn=pc-house-8,新！海淀万柳万泉新新+复式南北四居+带车位阁楼+位置安静+配置齐,116.305484,39.977816
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,13000,http://bj.zufang.leju.com/detail/272426662/#zn=pc-house-9,南北通透+户型+安静+温馨舒适+修+视野开阔+干湿分离,116.272072,39.93393
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,4500,http://bj.zufang.leju.com/detail/272426838/#zn=pc-house-13,一层 交通便利 家具家电齐全 近上地 软件园 天秀农大,116.300748,40.030241
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,7200,http://bj.zufang.leju.com/detail/272426951/#zn=pc-house-14,南向把边大开间 7200能谈 免佣金 业主诚意出租 装修保持干净,None,None
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,13800,http://bj.zufang.leju.com/detail/272427044/#zn=pc-house-15,橡树湾三期 装修好 保养好  不临街两层复式四居室  看房便利,116.338641,40.037782
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,16600,http://bj.zufang.leju.com/detail/272427062/#zn=pc-house-16,橡树湾二期 家具家电全齐 看房有钥匙 南北通透 三居室,116.33775,40.038954
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,16000,http://bj.zufang.leju.com/detail/272427120/#zn=pc-house-17,装修保养新+玻璃幕墙+采光面大+观景视野开阔+西钓鱼台,116.30604,39.925628
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,5500,http://bj.zufang.leju.com/detail/272427227/#zn=pc-house-18,5.23新出 一层可长租 家具电齐 接受3人合租 周六可看房,116.221896,40.044612
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,15000,http://bj.zufang.leju.com/detail/272427246/#zn=pc-house-19,橡树湾二期 有车位 初次出租 家具家电齐全 业主全包物业取暖,116.33775,40.038954
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,10000,http://bj.zufang.leju.com/detail/272427248/#zn=pc-house-20,橡树湾三期 家具家电齐全 40万的装修 业主包物业取暖 随时,116.338641,40.037782
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,16000,http://bj.zufang.leju.com/detail/272427250/#zn=pc-house-21,橡树湾四期 有车位 家具家电齐全 业主包物业取暖 临上地城铁,116.342102,40.034105
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,13500,http://bj.zufang.leju.com/detail/272427253/#zn=pc-house-22,橡树湾三期 家具家电齐全 业主包物业取暖 临上地城铁，软件园,116.338641,40.037782
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,12500,http://bj.zufang.leju.com/detail/272427298/#zn=pc-house-25,10号线+家具家电齐全+保养好+随时入住+看房有钥匙+采光亮,116.299664,39.946109
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,7000,http://bj.zufang.leju.com/detail/272427304/#zn=pc-house-26,5.23新出 正规3居 家电全齐 随时入住 临梅园竹园菊园百草园,116.282065,40.037668
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,13000,http://bj.zufang.leju.com/detail/272427341/#zn=pc-house-27,采光充足+温馨舒适+视野开阔+安静+直观园区花园+家具家电齐全,116.272072,39.93393
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,8000,http://bj.zufang.leju.com/detail/272427342/#zn=pc-house-28,家具家电齐全+温馨舒适+采光充足+视野开阔+南向+交通便利,116.256806,39.934142
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,9500,http://bj.zufang.leju.com/detail/272445568/#zn=pc-house-29,南北通透三居 高层 带电梯 采光好 户型方正 长期出租,116.256658,39.939309
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,6800,http://bj.zufang.leju.com/detail/272445996/#zn=pc-house-30,南北两居室 随时看房 长期出租 临物美大卖场,None,None
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,7000,http://bj.zufang.leju.com/detail/272446061/#zn=pc-house-31,（麦，田）马连洼裕隆新村+一层出行便利+初次出租+齐全出租！,116.275369,40.029318
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,6500,http://bj.zufang.leju.com/detail/272420906/#zn=pc-house-32,新增 软件园内 家电全齐 月底入住 看房随时 紧邻西北旺,116.29947,40.050349
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,10000,http://bj.zufang.leju.com/detail/272492285/#zn=pc-house-33,西钓鱼台嘉园两居室+可长租可短租+半年付+看房有钥匙,116.30604,39.925628
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,12600,http://bj.zufang.leju.com/detail/272498854/#zn=pc-house-35,南北三居 带花厅 可做四局使用 餐客分离 家具齐全 随时起租,116.338541,40.038546
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,12700,http://bj.zufang.leju.com/detail/272501420/#zn=pc-house-36,（新出）带电梯 有钥匙 可长租5年 临航天城 用友 永丰产业基地,116.286807,40.026413
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,12700,http://bj.zufang.leju.com/detail/272502086/#zn=pc-house-1,老客户 带电梯 有钥匙 可长租5年 临航天城 用友 永丰产业基地,116.286807,40.026413
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,6300,http://bj.zufang.leju.com/detail/272476225/#zn=pc-house-3,观澳园 西北2居 双落地阳台 家具家电齐全 装修好 有电梯,116.378165,40.038379
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,18000,http://bj.zufang.leju.com/detail/272478876/#zn=pc-house-4,带车位 高层三居室 南北双线通透 正观昆玉河 人车分流,116.30604,39.925628
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,9600,http://bj.zufang.leju.com/detail/272479399/#zn=pc-house-5,带电梯（带车库）带露台 价可议 可长租 空房可配 安河桥北对面,116.27438792069,40.030329700228
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,9500,http://bj.zufang.leju.com/detail/272479644/#zn=pc-house-6,钥匙！碧森里南北西**透，次顶层，家具家电齐全，随时起租,116.256658,39.939309
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,18000,http://bj.zufang.leju.com/detail/272479716/#zn=pc-house-7,新上一层 花园三居 出租 家具齐全 中间位置 不临街 带车位,116.281173,40.024143
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,4700,http://bj.zufang.leju.com/detail/272483680/#zn=pc-house-8,西山林语毛坯房，带花园，可办公，可长租，南北通透，随时起租,116.221896,40.044612
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,4500,http://bj.zufang.leju.com/detail/272488489/#zn=pc-house-9,不临街一居 位置安静 临物美大卖场 高层采光好 带电梯,116.261057,39.934159
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,5200,http://bj.zufang.leju.com/detail/272483259/#zn=pc-house-10,五福玲珑居一居，屋内设施齐 无遮挡 南向采光好 随时看 中高层,116.293165,39.945761
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,12500,http://bj.zufang.leju.com/detail/272967316/#zn=pc-house-11,板楼两居 南北通透 齐全保养新 安静采光好 配套齐全 交通方便,116.294487,39.942127
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,12500,http://bj.zufang.leju.com/detail/272967340/#zn=pc-house-12,颐慧佳园 2室2厅2卫 南北通透 中楼层带电梯 齐全保养干净 提前约,116.294487,39.942127
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,24000,http://bj.zufang.leju.com/detail/272967352/#zn=pc-house-13,昆玉河畔 南北三居 高层观景 齐全干净 采光好 人车分流 交通方便,116.299664,39.946109
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,24000,http://bj.zufang.leju.com/detail/272967363/#zn=pc-house-14,人车分流 高端园区 板楼三居 南北通透 安静采光好 齐全保养新,116.299664,39.946109
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,24000,http://bj.zufang.leju.com/detail/272967387/#zn=pc-house-15,车道沟西南角 人车分流 花园洋房 南北三居 6/10号线 电梯直入地库,116.299664,39.946109
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,24000,http://bj.zufang.leju.com/detail/272967403/#zn=pc-house-16,三面绿荫环绕 空气湿润 交通便利 南北三居 高层观景 采光好方便看,116.299664,39.946109
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,12000,http://bj.zufang.leju.com/detail/272967446/#zn=pc-house-17,三居室 家具家电全 生活成本低 一家人 看房预约 7月起租 一层,116.284463,40.027365
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,18000,http://bj.zufang.leju.com/detail/272967691/#zn=pc-house-19,正规三居室 家具家电 出租 看房预约 临软件园 小区管理好,116.29947,40.050349
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,18000,http://bj.zufang.leju.com/detail/272967693/#zn=pc-house-20,正规三居室 南北通透 出租 看房预约 临软件园 小区管理好,116.29947,40.050349
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,12000,http://bj.zufang.leju.com/detail/272968090/#zn=pc-house-21,花园洋房 正规两居 客厅主卧南 齐全保养新 交通便利 安静采光好,116.288966,39.94389
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,13000,http://bj.zufang.leju.com/detail/272970347/#zn=pc-house-23,东北旺 西山公馆 软件园二期内 空置出租 看房方便,116.29947,40.050349
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,10000,http://bj.zufang.leju.com/detail/272970369/#zn=pc-house-24,低楼层 临上地 滴滴总部 软件园 西山华府 可短租,116.29947,40.050349
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,6000,http://bj.zufang.leju.com/detail/272970624/#zn=pc-house-25,家具家电齐全，出行便利，格局方正，干净整洁,116.285287,39.968746
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,13000,http://bj.zufang.leju.com/detail/272970739/#zn=pc-house-26,中高层，采光十足，干净整洁，出行便利，格局方正,116.287739,39.961547
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,7000,http://bj.zufang.leju.com/detail/272971071/#zn=pc-house-27,带电梯 家具家电齐全 初次出租 软件园 冬晴园 上地、中关村,116.271255,40.057151
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,5300,http://bj.zufang.leju.com/detail/272971083/#zn=pc-house-28,新变化 低楼层 家具家电齐全 距离软件园2千米 13/16号线地铁,116.271255,40.057151
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,12000,http://bj.zufang.leju.com/detail/272971221/#zn=pc-house-29,新出远大园一区全南两居+高层+提前约+十号线,116.285999,39.961399
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,4500,http://bj.zufang.leju.com/detail/272973172/#zn=pc-house-30,亦庄 梅园小区 正规两居室 家电家具全齐 低楼层,116.280609,40.035384
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,24000,http://bj.zufang.leju.com/detail/272973254/#zn=pc-house-31,新出，统一装修，直接入住，家电齐全，车位充足，看房方便,116.296902,39.939847
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,23000,http://bj.zufang.leju.com/detail/272973389/#zn=pc-house-32,整租 南北三居 明厨明卫 空房 紫竹桥 10号名邸 车道沟 昆玉河,116.304067,39.95425
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,24000,http://bj.zufang.leju.com/detail/272973393/#zn=pc-house-33,新出，直接入住，家电齐全，车位充足，飘窗,116.296902,39.939847
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,13000,http://bj.zufang.leju.com/detail/272973418/#zn=pc-house-34,人济山庄 东向两居 户型方正 整租 随时起租 空房 紫竹桥,116.31998,39.948015
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,16500,http://bj.zufang.leju.com/detail/272973422/#zn=pc-house-35,南北通透亮！园区环境美！家电齐全！保养新！可长租！万泉10号线,116.298445,39.950666
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,36000,http://bj.zufang.leju.com/detail/272973451/#zn=pc-house-36,整租+出租+装修精致+南北朝向+有车位+家具家电齐+直接入住,116.321653,39.95115
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,18000,http://bj.zufang.leju.com/detail/272967691/#zn=pc-house-2,正规三居室 家具家电 出租 看房预约 临软件园 小区管理好,116.29947,40.050349
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,18000,http://bj.zufang.leju.com/detail/272967693/#zn=pc-house-3,正规三居室 南北通透 出租 看房预约 临软件园 小区管理好,116.29947,40.050349
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,12000,http://bj.zufang.leju.com/detail/272968090/#zn=pc-house-4,花园洋房 正规两居 客厅主卧南 齐全保养新 交通便利 安静采光好,116.288966,39.94389
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,6000,http://bj.zufang.leju.com/detail/272970624/#zn=pc-house-6,家具家电齐全，出行便利，格局方正，干净整洁,116.285287,39.968746
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,13000,http://bj.zufang.leju.com/detail/272970739/#zn=pc-house-7,中高层，采光十足，干净整洁，出行便利，格局方正,116.287739,39.961547
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,7000,http://bj.zufang.leju.com/detail/272971071/#zn=pc-house-8,带电梯 家具家电齐全 初次出租 软件园 冬晴园 上地、中关村,116.271255,40.057151
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,5300,http://bj.zufang.leju.com/detail/272971083/#zn=pc-house-9,新变化 低楼层 家具家电齐全 距离软件园2千米 13/16号线地铁,116.271255,40.057151
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,12000,http://bj.zufang.leju.com/detail/272971221/#zn=pc-house-10,新出远大园一区全南两居+高层+提前约+十号线,116.285999,39.961399
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,4500,http://bj.zufang.leju.com/detail/272973172/#zn=pc-house-11,亦庄 梅园小区 正规两居室 家电家具全齐 低楼层,116.280609,40.035384
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,24000,http://bj.zufang.leju.com/detail/272973254/#zn=pc-house-12,新出，统一装修，直接入住，家电齐全，车位充足，看房方便,116.296902,39.939847
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,23000,http://bj.zufang.leju.com/detail/272973389/#zn=pc-house-13,整租 南北三居 明厨明卫 空房 紫竹桥 10号名邸 车道沟 昆玉河,116.304067,39.95425
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,24000,http://bj.zufang.leju.com/detail/272973393/#zn=pc-house-14,新出，直接入住，家电齐全，车位充足，飘窗,116.296902,39.939847
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,13000,http://bj.zufang.leju.com/detail/272973418/#zn=pc-house-15,人济山庄 东向两居 户型方正 整租 随时起租 空房 紫竹桥,116.31998,39.948015
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,16500,http://bj.zufang.leju.com/detail/272973422/#zn=pc-house-16,南北通透亮！园区环境美！家电齐全！保养新！可长租！万泉10号线,116.298445,39.950666
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",3,36000,http://bj.zufang.leju.com/detail/272973451/#zn=pc-house-17,整租+出租+装修精致+南北朝向+有车位+家具家电齐+直接入住,116.321653,39.95115
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,4800,http://bj.zufang.leju.com/detail/273002337/#zn=pc-house-18,临近永泰庄8号线+电梯房+家具家电全,116.36503,40.036601
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",1,6200,http://bj.zufang.leju.com/detail/273002407/#zn=pc-house-19,出租+全南一居+随时看房和起租+高层视野采光好,116.358349,40.034288
China,北京,Beijing,海淀,Haidian,"Haidian, Beijing",2,9200,http://bj.zufang.leju.com/detail/273002541/#zn=pc-house-20,新上两居 出租家具齐全 16号线农大南路站 临古月园、西山庭院,116.286807,40.026413
